datetime,open,high,low,close,volume,symbol
2023/1/18,21134.66,21639.81,20413.38,20679.41,67228.74904,BTC
2023/1/19,20679.41,21182.26,20663.88,21073.2,29043.3656,BTC
2023/1/20,21073.2,22745.85,20867.25,22669.11,26533.11572,BTC
2023/1/21,22669.11,23341.72,22439,22780.31,32160.52769,BTC
2023/1/22,22780.31,23071.83,22304.99,22708.48,47795.95905,BTC
2023/1/23,22708.48,23166.66,22518.19,22912.95,26514.01083,BTC
2023/1/24,22912.95,23159.97,22471.01,22633.28,40338.08703,BTC
2023/1/25,22633.28,23812.16,22333.62,23057.58,41906.94349,BTC
2023/1/26,23057.58,23277.62,22859.18,23007.23,44129.73223,BTC
2023/1/27,23007.23,23494.25,22555,23072.46,32803.05395,BTC
2023/1/28,23072.46,23182.94,22881.95,23021.85,25986.00214,BTC
2023/1/29,23021.85,23950,22973.86,23747.03,46499.43417,BTC
2023/1/30,23747.03,23798.73,22502.74,22827.54,26974.13942,BTC
2023/1/31,22827.54,23304,22724.04,23130.07,45853.15146,BTC
2023/2/1,23130.07,23800,22784.52,23731.4,26524.88031,BTC
2023/2/2,23731.4,24400,23388.59,23487.08,72111.94639,BTC
2023/2/3,23487.08,23709.47,23208.21,23431.73,27230.42842,BTC
2023/2/4,23431.73,23584.22,23253.91,23327.32,28103.53454,BTC
2023/2/5,23327.32,23426.01,22757.81,22928.72,40793.55119,BTC
2023/2/6,22928.72,23152.24,22641.53,22761.88,54966.74302,BTC
2023/2/7,22761.88,23350.23,22746.32,23243.64,68521.3983,BTC
2023/2/8,23243.64,23448.36,22675.22,22960.73,114717.208,BTC
2023/2/9,22960.73,23010.51,21700,21797.17,28830.6536,BTC
2023/2/10,21797.17,21936.57,21473.7,21633.78,44515.56038,BTC
2023/2/11,21633.78,21900.89,21602.51,21860.86,45335.37315,BTC
2023/2/12,21860.86,22087.24,21633.11,21784.39,39611.81621,BTC
2023/2/13,21784.39,21893.62,21355.14,21774.25,27969.21285,BTC
2023/2/14,21774.25,22309.02,21543.45,22202.76,29396.96033,BTC
2023/2/15,22202.76,24368.41,22049.17,24327.98,60892.79418,BTC
2023/2/16,24327.98,25247.24,23506.76,23511.81,55465.27329,BTC
2023/2/17,23511.81,25019,23348.43,24573.38,57134.17569,BTC
2023/2/18,24573.38,24872.56,24438.41,24632.15,19425.4501,BTC
2023/2/19,24632.15,25181.24,24199.13,24278.24,46506.47016,BTC
2023/2/20,24278.24,25111.49,23842.43,24841.69,28491.0205,BTC
2023/2/21,24841.69,25241.03,24153.71,24451.98,25013.93482,BTC
2023/2/22,24451.98,24472.44,23579.57,24182.92,24148.14736,BTC
2023/2/23,24182.92,24596.48,23614.75,23937.74,16591.12966,BTC
2023/2/24,23937.74,24129.89,22850,23184.48,13325.28029,BTC
2023/2/25,23184.48,23218.72,22742.47,23164.25,5745.719298,BTC
2023/2/26,23164.25,23684.76,23062.09,23555.9,6137.620362,BTC
2023/2/27,23555.9,23897.49,23115.95,23492.78,16114.52346,BTC
2023/2/28,23492.78,23597.35,23031.9,23141.46,18163.99817,BTC
2023/3/1,23141.46,23986.15,23021.93,23633.88,18478.44394,BTC
2023/3/2,23633.88,23790,23200.99,23464.98,14668.89954,BTC
2023/3/3,23464.98,23476.28,21994.54,22354.37,17113.44977,BTC
2023/3/4,22354.37,22406.88,22160.64,22346.7,3343.119299,BTC
2023/3/5,22346.7,22652.44,22199.83,22429.42,6159.2253,BTC
2023/3/6,22429.42,22597.77,22280.1,22408.85,11915.29018,BTC
2023/3/7,22408.85,22555.78,21936.5,22198.4,28316.93648,BTC
2023/3/8,22198.4,22283.1,21587.55,21704.03,19698.45479,BTC
2023/3/9,21704.03,21832.52,20047.69,20361.01,29477.78251,BTC
2023/3/10,20361.01,20365.39,19559.4,20151.4,49609.8539,BTC
2023/3/11,20151.4,20679.66,19770.12,20458.41,41339.32067,BTC
2023/3/12,20458.41,22113.55,20275.74,21995.43,38053.29622,BTC
2023/3/13,21995.43,24493.49,21824.56,24107.64,45517.08306,BTC
2023/3/14,24107.64,26363.35,23988.77,24674.77,43379.76444,BTC
2023/3/15,24674.77,25161.47,23897.48,24284.73,40425.55789,BTC
2023/3/16,24284.73,25149.44,24125.23,25002,27196.94319,BTC
2023/3/17,25002,27746.68,24892.14,27384.78,39780.4651,BTC
2023/3/18,27384.78,27709.8,26580,26907.5,22701.34991,BTC
2023/3/19,26907.5,28379.11,26829.5,27966.67,33740.7443,BTC
2023/3/20,27966.67,28462.77,27137.21,27721.39,25245.77652,BTC
2023/3/21,27721.39,28437.11,27310,28107.3,41134.35401,BTC
2023/3/22,28107.3,28859.7,26619,27251.05,113931.391,BTC
2023/3/23,27251.05,28739.12,27116.3,28295.26,47083.0879,BTC
2023/3/24,28295.26,28374.2,27004.49,27444.7,22255.12447,BTC
2023/3/25,27444.7,27784.67,27156.27,27468.53,26522.14342,BTC
2023/3/26,27468.53,28186,27417.76,27968.15,34294.7268,BTC
2023/3/27,27968.15,28022.88,26511.9,27124.14,11517.74112,BTC
2023/3/28,27124.14,27500,26649,27260.96,24994.34876,BTC
2023/3/29,27260.96,28638,27242.31,28348.58,27240.23399,BTC
2023/3/30,28348.58,29180,27690.67,28028.54,30370.06116,BTC
2023/3/31,28028.54,28655.65,27520,28465.68,25267.56611,BTC
2023/4/1,28465.68,28818.49,28227.81,28453.34,25012.81023,BTC
2023/4/2,28453.34,28529.2,27860,28171.43,10779.97529,BTC
2023/4/3,28171.43,28509.55,27210,27801.61,11094.58807,BTC
2023/4/4,27801.61,28441.66,27666.08,28165.77,13544.26457,BTC
2023/4/5,28165.77,28770,27751,28171.89,14539.54669,BTC
2023/4/6,28171.89,28181.32,27650,28034.11,12828.78469,BTC
2023/4/7,28034.11,28100.32,27775.97,27906.45,11558.89653,BTC
2023/4/8,27906.45,28152.54,27859.37,27938.47,9761.59394,BTC
2023/4/9,27938.47,28529.94,27799.38,28322.81,11742.25134,BTC
2023/4/10,28322.81,29765.26,28170.23,29637.2,14469.44909,BTC
2023/4/11,29637.2,30548.04,29590.11,30199.91,19664.9825,BTC
2023/4/12,30199.91,30500,29648.29,29888.27,19156.12559,BTC
2023/4/13,29888.27,30590,29854.9,30375.59,15799.26318,BTC
2023/4/14,30375.59,31000.59,29984,30466.97,8606.402032,BTC
2023/4/15,30466.97,30590.83,30202.32,30295.01,8593.789142,BTC
2023/4/16,30295.01,30548.75,30120.26,30307.29,5309.707965,BTC
2023/4/17,30307.29,30315.88,29250,29429.92,7241.518663,BTC
2023/4/18,29429.92,30500,29100,30380.16,13423.79975,BTC
2023/4/19,30380.16,30409.01,28551.4,28809.79,14764.98563,BTC
2023/4/20,28809.79,29080.04,28016.13,28243.94,11132.35429,BTC
2023/4/21,28243.94,28374.19,27131.78,27262.95,10296.33148,BTC
2023/4/22,27262.95,27881.94,27144.63,27812.99,8166.917252,BTC
2023/4/23,27812.99,27816.71,27318.5,27590.46,10001.58685,BTC
2023/4/24,27590.46,27999,26950,27511.13,17474.33554,BTC
2023/4/25,27511.13,28390.71,27194.6,28300.8,13303.74602,BTC
2023/4/26,28300.8,30012.36,27239.01,28415.3,13365.39634,BTC
2023/4/27,28415.3,29888.71,28378.87,29472.78,17059.06644,BTC
2023/4/28,29472.78,29593.45,28900,29311.7,14236.96799,BTC
2023/4/29,29311.7,29445,29035,29230.45,9945.680621,BTC
2023/4/30,29230.45,29960.92,29082,29219.22,13693.95345,BTC
2023/5/1,29219.22,29337.33,27666.96,28068.27,17310.82664,BTC
2023/5/2,28068.27,28878.98,27874.09,28669.86,15359.59751,BTC
2023/5/3,28669.86,29265.12,28120,29026.15,15781.94827,BTC
2023/5/4,29026.15,29376.99,28669.44,28838.16,19824.98667,BTC
2023/5/5,28838.16,29669.09,28815.99,29505.86,10125.10611,BTC
2023/5/6,29505.86,29820,28346.46,28848.19,7471.990254,BTC
2023/5/7,28848.19,29135,28398.83,28434.15,5005.887695,BTC
2023/5/8,28434.15,28630.9,27265.67,27668.79,9352.840373,BTC
2023/5/9,27668.79,27813.46,27353,27628.27,7427.240954,BTC
2023/5/10,27628.27,28328.05,26780,27598.75,7506.149528,BTC
2023/5/11,27598.75,27622.68,26704,26968.62,6879.447883,BTC
2023/5/12,26968.62,27089.11,25821.83,26795.01,9006.945327,BTC
2023/5/13,26795.01,27025,26692.03,26775.27,4066.8509,BTC
2023/5/14,26775.27,27199.37,26568.83,26917.62,4439.974346,BTC
2023/5/15,26917.62,27663.58,26733.84,27161.98,6247.678334,BTC
